group	tcpID & section_idx
unknown	A15829 3 | 56736
unknown	A19807 1
unknown	A19807 5
unknown	A19807 5 | 56786
unknown	A19807 6
unknown	A19807 6 | 56858
unknown	A19807 6 | 56894
unknown	A19807 6 | 56938
unknown	A19807 7
unknown	A19807 7 | 56989
unknown	A19807 7 | 57038
unknown	A10243 7
unknown	A10243 9
unknown	A12069 1
unknown	A12069 7
unknown	A12069 8
unknown	A12069 9
unknown	A12069 10
unknown	A12069 11
unknown	A12069 12
unknown	A13881 2
unknown	A13881 3
unknown	A13881 3 | 57477
unknown	A13881 3 | 57500
unknown	A13881 3 | 57532
unknown	A13881 3 | 57552
unknown	A13881 3 | 57571
unknown	A13881 3 | 57591
unknown	A13881 3 | 57611
unknown	A13881 3 | 57634
unknown	A13881 3 | 57652
unknown	A13881 3 | 57674
unknown	A13881 3 | 57696
unknown	A13881 3 | 57728
unknown	A13881 3 | 57755
unknown	A13881 3 | 57773
unknown	A13881 4
unknown	A19051 6
unknown	A19051 7
unknown	A19051 8
unknown	A19051 9
unknown	A19051 10
unknown	A19051 11
unknown	A19051 12
unknown	A11810 3
unknown	A13360 2
unknown	A13360 2 | 57840
unknown	A10908 3
unknown	A10908 8
unknown	A10908 9
unknown	A10908 10
unknown	A10908 11
unknown	A10908 12
unknown	A10908 13
unknown	A10908 14
unknown	A10908 15
unknown	A10908 16
unknown	A10908 17
unknown	A10908 18
unknown	A10908 19
unknown	A10908 20
unknown	A10908 21
unknown	A10908 22
unknown	A10908 23
unknown	A10908 24
unknown	A10908 24 | 58502
unknown	A10908 24 | 58580
unknown	A10908 25
unknown	A10908 26
unknown	A10908 27
unknown	A10908 28
unknown	A10908 29
unknown	A10908 30
unknown	A10908 31
unknown	A10908 40
unknown	A10908 42
unknown	A14923 3
unknown	A14923 7
unknown	A14923 10
unknown	A14923 10 | 58876
unknown	A14923 10 | 58894
unknown	A14923 10 | 58909
unknown	A14923 10 | 58917
unknown	A14923 10 | 58926
unknown	A14923 10 | 58939
unknown	A14923 10 | 58947
unknown	A14923 10 | 58960
unknown	A14923 10 | 58971
unknown	A14923 11
unknown	A14923 11 | 58999
unknown	A14923 11 | 59007
unknown	A14923 11 | 59019
unknown	A14923 11 | 59024
unknown	A14923 11 | 59038
unknown	A14923 11 | 59049
unknown	A14923 11 | 59060
unknown	A14923 11 | 59066
unknown	A14923 11 | 59073
unknown	A14923 11 | 59083
unknown	A14923 11 | 59089
unknown	A14923 11 | 59096
unknown	A14923 11 | 59101
unknown	A14923 11 | 59111
unknown	A14923 11 | 59117
unknown	A14923 11 | 59125
unknown	A14923 11 | 59133
unknown	A14923 11 | 59146
unknown	A14923 12
unknown	A11257 1
unknown	A11257 8
unknown	A11257 23
unknown	A11257 44
unknown	A11257 61
unknown	A11257 77
unknown	A11257 97
unknown	A11257 120
unknown	A11257 127
unknown	A11257 136
unknown	A11257 155
unknown	A11257 162
unknown	A11257 168
unknown	A11257 175
unknown	A11257 179
unknown	A11257 184
unknown	A11257 185
unknown	A13632 3
unknown	A13632 4
unknown	A13632 8
unknown	A13632 9
unknown	A13632 9 | 59706
unknown	A13632 9 | 59729
unknown	A13632 9 | 59748
unknown	A13632 9 | 59768
unknown	A13632 9 | 59789
unknown	A13632 9 | 59821
unknown	A13632 9 | 59846
unknown	A13632 9 | 59864
unknown	A13632 10
unknown	A13632 10 | 59930
unknown	A13632 10 | 59975
unknown	A13632 10 | 60001
unknown	A13632 10 | 60046
unknown	A13632 10 | 60089
unknown	A13632 10 | 60138
unknown	A13632 10 | 60180
unknown	A13632 10 | 60239
unknown	A13632 12
unknown	A13632 14
unknown	A57491 1
unknown	A42199 1
unknown	A42199 3
unknown	A42199 3 | 31
unknown	A42199 3 | 51
unknown	A42199 3 | 73
unknown	A40655 1
unknown	A40655 7
unknown	A40655 8
unknown	A40655 9
unknown	A40655 10
unknown	A40655 10 | 271
unknown	A40655 11
unknown	A40655 11 | 308
unknown	A40655 11 | 334
unknown	A40655 12
unknown	A40655 13
unknown	A40655 15
unknown	A40655 16
unknown	A40655 16 | 441
unknown	A40655 16 | 468
unknown	A40655 16 | 492
unknown	A40655 16 | 519
unknown	A40655 16 | 553
unknown	A40655 16 | 593
unknown	A40655 17
unknown	A40655 17 | 628
unknown	A40655 17 | 666
unknown	A40655 18
unknown	A40655 18 | 722
unknown	A40655 18 | 752
unknown	A40655 19
unknown	A40655 19 | 815
unknown	A40655 19 | 846
unknown	A40655 20
unknown	A40655 20 | 889
unknown	A40655 20 | 915
unknown	A40655 21
unknown	A40655 21 | 951
unknown	A40655 21 | 978
unknown	A40655 34
unknown	A40655 36
unknown	A40655 36 | 1051
unknown	A40655 36 | 1078
unknown	A40655 37
unknown	A40655 37 | 1142
unknown	A40655 37 | 1169
unknown	A40655 37 | 1191
unknown	A40655 37 | 1219
unknown	A40655 37 | 1249
unknown	A40655 38
unknown	A40655 38 | 1281
unknown	A40655 38 | 1310
unknown	A40655 38 | 1348
unknown	A40655 38 | 1388
unknown	A40655 38 | 1430
unknown	A40655 38 | 1472
unknown	A40655 39
unknown	A40655 39 | 1510
unknown	A40655 39 | 1542
unknown	A40655 39 | 1582
unknown	A40655 39 | 1626
unknown	A40655 41
unknown	A40655 50
unknown	A40655 50 | 1718
unknown	A40655 50 | 1744
unknown	A40655 50 | 1765
unknown	A40655 50 | 1802
unknown	A40655 50 | 1832
unknown	A40655 50 | 1861
unknown	A40655 50 | 1910
unknown	A40655 50 | 1939
unknown	A40655 50 | 1963
unknown	A40655 50 | 1990
unknown	A40655 50 | 2015
unknown	A40655 51
unknown	A40655 55
unknown	A40655 55 | 2076
unknown	A40655 55 | 2120
unknown	A40655 55 | 2153
unknown	A40655 55 | 2189
unknown	A40655 55 | 2228
unknown	A40655 55 | 2269
unknown	A40655 55 | 2291
unknown	A40655 55 | 2349
unknown	A40655 55 | 2389
unknown	A40655 55 | 2418
unknown	A40655 55 | 2446
unknown	A40655 55 | 2485
unknown	A40655 55 | 2500
unknown	A40655 55 | 2523
unknown	A40655 62
unknown	A40655 63
unknown	A40655 69
unknown	A40655 74
unknown	A40655 74 | 2624
unknown	A40655 74 | 2648
unknown	A40655 75
unknown	A40655 75 | 2721
unknown	A40655 75 | 2769
unknown	A40655 75 | 2801
unknown	A40655 76
unknown	A40655 76 | 2856
unknown	A40655 76 | 2897
unknown	A40655 76 | 2936
unknown	A40655 76 | 2984
unknown	A40655 77
unknown	A40655 77 | 3039
unknown	A40655 77 | 3069
unknown	A40655 78
unknown	A40655 78 | 3141
unknown	A40655 79
unknown	A40655 80
unknown	A40655 82
unknown	A40655 83
unknown	A40655 83 | 3333
unknown	A40655 83 | 3376
unknown	A40655 83 | 3402
unknown	A40655 85
unknown	A40655 86
unknown	A40655 88
unknown	A40655 90
unknown	A40655 93
unknown	A40655 97
unknown	A40655 100
unknown	A40655 102
unknown	A40655 102 | 3609
unknown	A40655 102 | 3637
unknown	A40655 102 | 3665
unknown	A40655 102 | 3687
unknown	A40655 102 | 3706
unknown	A40655 102 | 3733
unknown	A40655 103
unknown	A40655 107
unknown	A40655 107 | 3818
unknown	A40655 107 | 3858
unknown	A40655 107 | 3895
unknown	A40655 107 | 3931
unknown	A40655 108
unknown	A40655 108 | 3982
unknown	A40655 108 | 4014
unknown	A40655 109
unknown	A40655 109 | 4056
unknown	A40655 109 | 4090
unknown	A40655 110
unknown	A40655 110 | 4140
unknown	A40655 110 | 4158
unknown	A40655 111
unknown	A40655 111 | 4185
unknown	A40655 111 | 4201
unknown	A40655 112
unknown	A40655 112 | 4251
unknown	A40655 112 | 4287
unknown	A40655 112 | 4320
unknown	A40655 113
unknown	A40655 113 | 4374
unknown	A40655 113 | 4385
unknown	A40655 113 | 4426
unknown	A40655 113 | 4465
unknown	A40655 114
unknown	A40655 114 | 4504
unknown	A40655 114 | 4534
unknown	A40655 115
unknown	A40655 118
unknown	A40655 124
unknown	A40655 126
unknown	A40655 127
unknown	A40655 129
unknown	A40655 131
unknown	A40655 133
unknown	A40655 137
unknown	A40655 141
unknown	A40655 148
unknown	A40655 158
unknown	A40655 161
unknown	A40655 167
unknown	A40655 167 | 4727
unknown	A40655 167 | 4807
unknown	A40655 167 | 4951
unknown	A40655 167 | 5023
unknown	A40655 167 | 5050
unknown	A40655 167 | 5083
unknown	A40655 167 | 5114
unknown	A40655 167 | 5145
unknown	A40655 167 | 5173
unknown	A40655 167 | 5195
unknown	A40655 167 | 5221
unknown	A40655 167 | 5258
unknown	A40655 167 | 5291
unknown	A40655 167 | 5320
unknown	A40655 167 | 5347
unknown	A40655 167 | 5370
unknown	A40655 167 | 5399
unknown	A40655 167 | 5424
unknown	A40655 168
unknown	A40655 169
unknown	A40655 170
unknown	A40655 174
unknown	A40655 180
unknown	A40655 183
unknown	A40655 183 | 5550
unknown	A40655 183 | 5589
unknown	A40655 183 | 5624
unknown	A40655 183 | 5652
unknown	A40655 183 | 5675
unknown	A40655 183 | 5704
unknown	A40655 183 | 5732
unknown	A40655 183 | 5775
unknown	A40655 183 | 5814
unknown	A40655 183 | 5853
unknown	A40655 183 | 5908
unknown	A40655 183 | 5944
unknown	A40655 183 | 5983
unknown	A40655 183 | 6024
unknown	A40655 183 | 6064
unknown	A40655 183 | 6096
unknown	A40655 183 | 6125
unknown	A40655 183 | 6167
unknown	A40655 183 | 6220
unknown	A40655 184
unknown	A40655 190
unknown	A40655 193
unknown	A40655 198
unknown	A40655 198 | 6333
unknown	A40655 198 | 6363
unknown	A40655 206
unknown	A40655 210
unknown	A40655 210 | 6428
unknown	A40655 210 | 6461
unknown	A40655 211
unknown	A40655 211 | 6509
unknown	A40655 211 | 6532
unknown	A40655 211 | 6583
unknown	A40655 212
unknown	A40655 212 | 6670
unknown	A40655 212 | 6710
unknown	A40655 213
unknown	A40655 214
unknown	A40655 214 | 6833
unknown	A40655 214 | 6873
unknown	A40655 214 | 6906
unknown	A40655 215
unknown	A40655 215 | 6955
unknown	A40655 215 | 6992
unknown	A40655 215 | 7034
unknown	A40655 216
unknown	A40655 216 | 7091
unknown	A40655 216 | 7128
unknown	A40655 217
unknown	A40655 217 | 7191
unknown	A40655 217 | 7223
unknown	A40655 217 | 7252
unknown	A40655 218
unknown	A40655 218 | 7316
unknown	A40655 219
unknown	A40655 225
unknown	A40655 228
unknown	A40655 232
unknown	A40655 233
unknown	A40655 234
unknown	A40655 235
unknown	A40655 237
unknown	A40655 238
unknown	A40655 239
unknown	A40655 240
unknown	A46266 6
unknown	A46266 9
unknown	A46266 12
unknown	A46266 15
unknown	A46266 18
unknown	A46266 21
unknown	A44756 4
unknown	A44756 6
unknown	A44756 24
unknown	A44756 25
unknown	A44756 26
unknown	A44756 27
unknown	A44756 28
unknown	A44756 29
unknown	A44756 30
unknown	A44756 31
unknown	A44756 32
unknown	A44756 33
unknown	A44756 34
unknown	A44756 35
unknown	A44756 37
unknown	A44793 3
unknown	A44793 3 | 7981
unknown	A44793 3 | 8006
unknown	A44793 3 | 8038
unknown	A44793 3 | 8051
unknown	A44793 3 | 8078
unknown	A44793 4
unknown	A44793 6
unknown	A44793 8
unknown	A49294 6
unknown	A49294 8
unknown	A49294 12
unknown	A49294 17
unknown	A49294 19
unknown	A49294 25
unknown	A49869 3
unknown	A49869 4
unknown	A49869 5
unknown	A49869 7
unknown	A49869 8
unknown	A49869 9
unknown	A47405 3
unknown	A47409 6
unknown	A47409 22
unknown	A47409 32
unknown	A47409 36
unknown	A47409 41
unknown	A47409 45
unknown	A47409 50
unknown	A47409 54
unknown	A47409 59
unknown	A47409 64
unknown	A47409 66
unknown	A47409 68
unknown	A47409 74
unknown	A47409 77
unknown	A47409 82
unknown	A43441 1
unknown	A43441 21
unknown	A43441 45
unknown	A43441 69
unknown	A43441 89
unknown	A43441 111
unknown	A43441 116
unknown	A43441 138
unknown	A43441 155
unknown	A43441 159
unknown	A43441 176
unknown	A43441 189
unknown	A43441 203
unknown	A43441 211
unknown	A43441 223
unknown	A43441 234
unknown	A43441 257
unknown	A43441 270
unknown	A43441 291
unknown	A43441 296
unknown	A43441 317
unknown	A43441 334
unknown	A43441 347
unknown	A43441 375
unknown	A43441 388
unknown	A43441 416
unknown	A43441 433
unknown	A43441 453
unknown	A43441 475
unknown	A43441 499
unknown	A43441 516
unknown	A43441 536
unknown	A43441 562
unknown	A43441 585
unknown	A43441 619
unknown	A43441 638
unknown	A43441 662
unknown	A43441 682
unknown	A43441 704
unknown	A43441 734
unknown	A43441 754
unknown	A43441 781
unknown	A43441 802
unknown	A43441 837
unknown	A43441 868
unknown	A43441 899
unknown	A43441 927
unknown	A43441 959
unknown	A43441 980
unknown	A43441 1004
unknown	A43441 1035
unknown	A43441 1069
unknown	A43441 1098
unknown	A43441 1134
unknown	A43666 2
unknown	A43666 2 | 9502
unknown	A43666 2 | 9518
unknown	A43666 2 | 9526
unknown	A43666 2 | 9544
unknown	A43666 2 | 9567
unknown	A43666 2 | 9597
unknown	A43666 3
unknown	A49365 3
unknown	A42204 1
unknown	A42204 6
unknown	A42204 10
unknown	A42204 11
unknown	A42204 12
unknown	A42204 13
unknown	A42204 14
unknown	A42204 15
unknown	A42204 19
unknown	A42204 20
unknown	A42204 21
unknown	A43633 1
unknown	A43633 2
unknown	A43633 2 | 9830
unknown	A43633 2 | 9841
unknown	A43633 3
unknown	A43633 5
unknown	A43633 5 | 9917
unknown	A43633 5 | 9950
unknown	A43633 6
unknown	A43633 6 | 10012
unknown	A43633 6 | 10047
unknown	A43633 6 | 10065
unknown	A43633 6 | 10109
unknown	A43633 6 | 10151
unknown	A43633 6 | 10190
unknown	A43633 6 | 10234
unknown	A43633 6 | 10272
unknown	A43633 6 | 10304
unknown	A43633 6 | 10348
unknown	A43633 6 | 10381
unknown	A43633 8
unknown	A43633 9
unknown	A43633 12
unknown	A48148 1
unknown	A48148 4
unknown	A48148 5
unknown	A48148 5 | 10605
unknown	A48148 5 | 10683
unknown	A48148 6
unknown	A48148 7
unknown	A48148 8
unknown	A48148 9
unknown	A42681 1
unknown	A42681 2
unknown	A48681 1
unknown	A42148 1
unknown	A42148 5
unknown	A42148 6
unknown	A42127 1
unknown	A42127 10
unknown	A42127 14
unknown	A42127 18
unknown	A42127 24
unknown	A42127 27
unknown	A44733 1
unknown	A44733 4
unknown	A44733 5
unknown	A44733 6
unknown	A44733 6 | 11396
unknown	A44733 7
unknown	A44733 7 | 11447
unknown	A44733 7 | 11476
unknown	A44733 8
unknown	A44733 8 | 11521
unknown	A44733 8 | 11549
unknown	A44733 9
unknown	A44733 9 | 11598
unknown	A44733 9 | 11619
unknown	A44733 9 | 11639
unknown	A44733 10
unknown	A44733 10 | 11697
unknown	A44733 11
unknown	A44733 11 | 11759
unknown	A44733 11 | 11782
unknown	A44733 12
unknown	A44733 13
unknown	A44733 14
unknown	A44733 14 | 11892
unknown	A44733 14 | 11937
unknown	A44733 14 | 11957
unknown	A44733 14 | 11972
unknown	A44733 18
unknown	A46239 7
unknown	A46239 15
unknown	A46239 19
unknown	A46239 27
unknown	A46239 34
unknown	A46239 39
unknown	A42212 2
unknown	A42212 3
unknown	A44721 3
unknown	A44721 7
unknown	A44721 8
unknown	A44721 9
unknown	A44721 9 | 12116
unknown	A44721 9 | 12139
unknown	A44721 9 | 12156
unknown	A44721 10
unknown	A44721 11
unknown	A44721 11 | 12221
unknown	A44721 11 | 12251
unknown	A44721 12
unknown	A44721 12 | 12293
unknown	A44721 12 | 12311
unknown	A44721 13
unknown	A44721 13 | 12349
unknown	A44721 13 | 12369
unknown	A44721 14
unknown	A44721 14 | 12410
unknown	A44721 15
unknown	A44721 16
unknown	A44721 16 | 12467
unknown	A44721 16 | 12484
unknown	A44721 17
unknown	A44721 18
unknown	A44721 18 | 12527
unknown	A44721 19
unknown	A44721 20
unknown	A44721 21
unknown	A44721 22
unknown	A44721 23
unknown	A44721 23 | 12603
unknown	A44721 23 | 12617
unknown	A44721 24
unknown	A44721 25
unknown	A44721 27
unknown	A44721 33
unknown	A43042 4
unknown	A43042 6
unknown	A43042 7
unknown	A43042 8
unknown	A49980 3
unknown	A49980 5
unknown	A49980 9
unknown	A49980 10
unknown	A49980 13
unknown	A49980 15
unknown	A49980 16
unknown	A49980 18
unknown	A49980 19
unknown	A49980 20
unknown	A49980 21
unknown	A49980 22
unknown	A49980 25
unknown	A49980 26
unknown	A49980 27
unknown	A49980 28
unknown	A49980 30
unknown	A49980 31
unknown	A49980 32
unknown	A49980 34
unknown	A49980 35
unknown	A49980 36
unknown	A49980 38
unknown	A49980 40
unknown	A49980 41
unknown	A49980 48
unknown	A49980 55
unknown	A49980 63
unknown	A49980 67
unknown	A49980 69
unknown	A49980 75
unknown	A49980 85
unknown	A49980 93
unknown	A49980 98
unknown	A49980 103
unknown	A49980 111
unknown	A49980 115
unknown	A49980 121
unknown	A49373 3
unknown	A49373 5
unknown	A47634 4
unknown	A47634 6
unknown	A47634 8
unknown	A47634 12
unknown	A47634 14
unknown	A47634 16
unknown	A47634 19
unknown	A47634 23
unknown	A47634 29
unknown	A47634 34
unknown	A47634 42
unknown	A43639 1
unknown	A43639 7
unknown	A43639 16
unknown	A43639 26
unknown	A43639 35
unknown	A43639 42
unknown	A43639 51
unknown	A43639 63
unknown	A43639 72
unknown	A43639 84
unknown	A43639 95
unknown	A43639 104
unknown	A43639 113
unknown	A43639 123
unknown	A43639 132
unknown	A43639 141
unknown	A43639 148
unknown	A40381 4
unknown	A40381 6
unknown	A47600 6
unknown	A47600 7
unknown	A47600 8
unknown	A47600 9
unknown	A47600 10
unknown	A47600 16
unknown	A47600 22
unknown	A47600 29
unknown	A44752 2
unknown	A44752 7
unknown	A44752 8
unknown	A44752 9
unknown	A44752 11
unknown	A44752 15
unknown	A44752 18
unknown	A44752 22
unknown	A44752 23
unknown	A44752 24
unknown	A44752 28
unknown	A44752 29
unknown	A44752 30
unknown	A44752 32
unknown	A44752 33
unknown	A44752 34
unknown	A44752 34 | 14365
unknown	A44752 34 | 14399
unknown	A44752 34 | 14438
unknown	A44752 34 | 14470
unknown	A44752 34 | 14490
unknown	A44752 34 | 14502
unknown	A44752 35
unknown	A44752 35 | 14603
unknown	A44752 35 | 14632
unknown	A44752 36
unknown	A44752 36 | 14680
unknown	A44752 36 | 14715
unknown	A44752 37
unknown	A44752 38
unknown	A44752 38 | 14780
unknown	A44752 38 | 14790
unknown	A44752 38 | 14807
unknown	A44752 39
unknown	A44752 40
unknown	A44752 41
unknown	A44752 42
unknown	A44752 44
unknown	A44752 45
unknown	A44752 47
unknown	A44752 48
unknown	A44003 1
unknown	A44003 3
unknown	A44003 6
unknown	A44003 7
unknown	A44003 8
unknown	A44003 8 | 15059
unknown	A44003 8 | 15076
unknown	A44003 9
unknown	A44003 10
unknown	A44003 11
unknown	A44003 12
unknown	A44003 12 | 15146
unknown	A44003 12 | 15154
unknown	A44003 12 | 15163
unknown	A44003 12 | 15174
unknown	A44003 13
unknown	A44003 13 | 15216
unknown	A44003 13 | 15229
unknown	A44003 14
unknown	A44003 14 | 15261
unknown	A44003 14 | 15277
unknown	A44003 14 | 15293
unknown	A44003 15
unknown	A44003 17
unknown	A44003 18
unknown	A46270 7
unknown	A46270 11
unknown	A46270 23
unknown	A46270 31
unknown	A46270 41
unknown	A46270 45
unknown	A46270 46
unknown	A46270 51
unknown	A46270 58
unknown	A46270 62
unknown	A46270 68
unknown	A46270 71
unknown	A46270 74
unknown	A46270 77
unknown	A43512 2
unknown	A43512 2 | 15436
unknown	A43512 3
unknown	A43512 4
unknown	A43512 6
unknown	A40452 6
unknown	A40452 10
unknown	A40452 12
unknown	A40452 12 | 15560
unknown	A40452 12 | 15601
unknown	A46858 1
unknown	A48783 10
unknown	A48783 16
unknown	A48783 17
unknown	A48783 21
unknown	A43379 6
unknown	A43379 12
unknown	A43379 17
unknown	A43379 24
unknown	A43379 34
unknown	A43379 41
unknown	A43379 44
unknown	A43379 51
unknown	A43379 55
unknown	A43379 59
unknown	A43379 72
unknown	A42938 2
unknown	A42838 4
unknown	A42838 8
unknown	A42496 2
unknown	A42496 3
unknown	A42496 3 | 15829
unknown	A42496 3 | 15857
unknown	A42496 3 | 15894
unknown	A42496 4
unknown	A48786 1
unknown	A48786 4
unknown	A43630 3
unknown	A43630 4
unknown	A43630 5
unknown	A42535 1
unknown	A42535 8
unknown	A42535 12
unknown	A42535 14
unknown	A42535 14 | 16078
unknown	A42535 14 | 16116
unknown	A42535 14 | 16152
unknown	A42535 15
unknown	A42535 15 | 16197
unknown	A42535 15 | 16218
unknown	A42535 15 | 16242
unknown	A42535 15 | 16266
unknown	A42535 16
unknown	A42535 16 | 16306
unknown	A42535 16 | 16334
unknown	A42535 16 | 16361
unknown	A42535 16 | 16389
unknown	A42535 16 | 16418
unknown	A42535 16 | 16436
unknown	A42535 16 | 16461
unknown	A42535 16 | 16482
unknown	A42535 16 | 16498
unknown	A42535 16 | 16522
unknown	A42535 16 | 16551
unknown	A42535 16 | 16562
unknown	A42535 17
unknown	A42535 17 | 16589
unknown	A42535 17 | 16611
unknown	A42535 17 | 16639
unknown	A42535 17 | 16656
unknown	A42535 17 | 16669
unknown	A42535 17 | 16705
unknown	A42535 17 | 16724
unknown	A42535 17 | 16741
unknown	A42535 17 | 16759
unknown	A42535 17 | 16786
unknown	A42535 17 | 16816
unknown	A42535 17 | 16837
unknown	A42535 17 | 16850
unknown	A42535 18
unknown	A42535 20
unknown	A42535 23
unknown	A42535 24
unknown	A43173 2
unknown	A43173 3
unknown	A43173 6
unknown	A43173 6 | 16952
unknown	A43173 6 | 16987
unknown	A43173 7
unknown	A43173 8
unknown	A43173 9
unknown	A43173 10
unknown	A43173 11
unknown	A43173 13
unknown	A43173 13 | 17124
unknown	A43173 13 | 17146
unknown	A43173 14
unknown	A43173 15
unknown	A43173 17
unknown	A43173 18
unknown	A43173 19
unknown	A43173 20
unknown	A43173 21
unknown	A43173 22
unknown	A43173 23
unknown	A43173 24
unknown	A43173 25
unknown	A43173 26
unknown	A43173 27
unknown	A43173 28
unknown	A43173 29
unknown	A43173 30
unknown	A47392 7
unknown	A47392 12
unknown	A47392 13
unknown	A47392 14
unknown	A47392 15
unknown	A47392 16
unknown	A47392 17
unknown	A47392 20
unknown	A47392 21
unknown	A47392 22
unknown	A47392 23
unknown	A47392 24
unknown	A47392 28
unknown	A47392 29
unknown	A47392 30
unknown	A47392 31
unknown	A47392 32
unknown	A47392 33
unknown	A46267 4
unknown	A46267 9
unknown	A46267 15
unknown	A46267 27
unknown	A46267 34
unknown	A47607 4
unknown	A47607 9
unknown	A47607 11
unknown	A47607 13
unknown	A47607 17
unknown	A47607 19
unknown	A47607 21
unknown	A47607 22
unknown	A47607 26
unknown	A47607 29
unknown	A47607 33
unknown	A47607 38
unknown	A47607 45
unknown	A47607 48
unknown	A47607 52
unknown	A47607 54
unknown	A49098 3
unknown	A48599 1
unknown	A48599 7
unknown	A48599 11
unknown	A40375 5
unknown	A40375 7
unknown	A47363 7
unknown	A47363 11
unknown	A47363 20
unknown	A47363 26
unknown	A47363 30
unknown	A47363 32
unknown	A47363 42
unknown	A44186 1
unknown	A44186 4
unknown	A44186 5
unknown	A44560 3
unknown	A44560 9
unknown	A44560 15
unknown	A44560 22
unknown	A44560 28
unknown	A44560 33
unknown	A44560 39
